Date,NASTRAN,Abaqus,Fluent,CFX,Sandybridge,Ivybridge,Ivybridge2,Haswell,Broadwell,Skylake,R5_Ivybridge,R5_Haswell2,R5_Broadwell,R5_Broadwell2,R5_Skylake,Cascadelake,Milan
2023-02-13 04:00:00,82,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82
2023-02-13 05:00:00,82,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82
2023-02-13 06:00:00,82,76,55,30,17,23,44,69,82,76,55,30,17,23,44,69,82
2023-02-13 07:00:00,82,76,55,30,17,23,44,69,82,76,55,30,17,23,44,69,82
2023-02-13 08:00:00,82,76,54,30,17,23,45,69,82,76,54,30,17,23,45,69,82
2023-02-13 09:00:00,82,76,54,30,17,23,45,69,82,76,54,30,17,23,45,69,82
2023-02-13 10:00:00,82,76,54,30,17,23,45,69,82,76,54,30,17,23,45,69,82
2023-02-13 11:00:00,83,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83
2023-02-13 12:00:00,83,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83
2023-02-13 13:00:00,83,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83
2023-02-13 14:00:00,83,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83
2023-02-13 15:00:00,83,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83
2023-02-13 16:00:00,83,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83
2023-02-13 17:00:00,83,76,53,29,16,23,46,70,83,76,53,29,16,23,46,70,83
2023-02-13 18:00:00,83,76,53,29,16,23,46,70,83,76,53,29,16,23,46,70,83
2023-02-13 19:00:00,83,76,53,29,16,23,46,70,83,76,53,29,16,23,46,70,83
2023-02-13 20:00:00,83,75,53,29,16,24,46,70,83,75,53,29,16,24,46,70,83
2023-02-13 21:00:00,83,75,53,29,16,24,46,70,83,75,53,29,16,24,46,70,83
2023-02-13 22:00:00,83,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83
2023-02-13 23:00:00,83,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83
2023-02-14 00:00:00,83,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83
2023-02-14 01:00:00,83,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83
2023-02-14 02:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 03:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 04:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 05:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 06:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 07:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 08:00:00,83,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83
2023-02-14 09:00:00,83,74,52,27,16,25,47,72,83,74,52,27,16,25,47,72,83
2023-02-14 10:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 11:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 12:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 13:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 14:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 15:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 16:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 17:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 18:00:00,83,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83
2023-02-14 19:00:00,83,74,50,27,16,25,49,72,83,74,50,27,16,25,49,72,83
2023-02-14 20:00:00,83,74,50,27,16,25,49,72,83,74,50,27,16,25,49,72,83
2023-02-14 21:00:00,83,74,50,26,16,25,49,73,83,74,50,26,16,25,49,73,83
2023-02-14 22:00:00,83,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83
2023-02-14 23:00:00,83,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83
2023-02-15 00:00:00,83,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83
2023-02-15 01:00:00,83,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83
2023-02-15 02:00:00,83,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83
2023-02-15 03:00:00,83,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83
2023-02-15 04:00:00,83,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83
2023-02-15 05:00:00,83,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83
2023-02-15 06:00:00,83,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83
2023-02-15 07:00:00,83,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83
2023-02-15 08:00:00,83,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83
2023-02-15 09:00:00,83,73,49,25,16,26,50,74,83,73,49,25,16,26,50,74,83
2023-02-15 10:00:00,83,72,49,25,16,27,50,74,83,72,49,25,16,27,50,74,83
2023-02-15 11:00:00,83,72,49,25,16,27,50,74,83,72,49,25,16,27,50,74,83
2023-02-15 12:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 13:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 14:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 15:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 16:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 17:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 18:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 19:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 20:00:00,83,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83
2023-02-15 21:00:00,83,72,47,24,16,27,52,75,83,72,47,24,16,27,52,75,83
2023-02-15 22:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-15 23:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-16 00:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-16 01:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-16 02:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-16 03:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-16 04:00:00,83,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83
2023-02-16 05:00:00,83,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83
2023-02-16 06:00:00,83,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83
2023-02-16 07:00:00,83,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83
2023-02-16 08:00:00,83,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83
2023-02-16 09:00:00,83,70,46,24,16,29,53,75,83,70,46,24,16,29,53,75,83
2023-02-16 10:00:00,83,70,46,24,16,29,53,75,83,70,46,24,16,29,53,75,83
2023-02-16 11:00:00,83,70,46,23,16,29,53,76,83,70,46,23,16,29,53,76,83
2023-02-16 12:00:00,83,70,46,23,16,29,53,76,83,70,46,23,16,29,53,76,83
2023-02-16 13:00:00,83,70,46,23,16,29,53,76,83,70,46,23,16,29,53,76,83
2023-02-16 14:00:00,83,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83
2023-02-16 15:00:00,83,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83
2023-02-16 16:00:00,83,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83
2023-02-16 17:00:00,83,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83
2023-02-16 18:00:00,83,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83
2023-02-16 19:00:00,83,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83
2023-02-16 20:00:00,82,69,45,23,17,30,54,76,82,69,45,23,17,30,54,76,82
2023-02-16 21:00:00,82,69,45,23,17,30,54,76,82,69,45,23,17,30,54,76,82
2023-02-16 22:00:00,82,69,44,23,17,30,55,76,82,69,44,23,17,30,55,76,82
2023-02-16 23:00:00,82,69,44,23,17,30,55,76,82,69,44,23,17,30,55,76,82
2023-02-17 00:00:00,82,69,44,23,17,30,55,76,82,69,44,23,17,30,55,76,82
2023-02-17 01:00:00,82,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82
2023-02-17 02:00:00,82,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82
2023-02-17 03:00:00,82,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82
2023-02-17 04:00:00,82,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82
2023-02-17 05:00:00,82,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82
2023-02-17 06:00:00,82,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82
2023-02-17 07:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 08:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 09:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 10:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 11:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 12:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 13:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 14:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 15:00:00,82,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82
2023-02-17 16:00:00,82,68,42,21,17,31,57,78,82,68,42,21,17,31,57,78,82
2023-02-17 17:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-17 18:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-17 19:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-17 20:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-17 21:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-17 22:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-17 23:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-18 00:00:00,82,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82
2023-02-18 01:00:00,82,67,41,21,17,32,58,78,82,67,41,21,17,32,58,78,82
2023-02-18 02:00:00,82,67,41,21,17,32,58,78,82,67,41,21,17,32,58,78,82
2023-02-18 03:00:00,82,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82
2023-02-18 04:00:00,82,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82
2023-02-18 05:00:00,82,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82
2023-02-18 06:00:00,82,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82
2023-02-18 07:00:00,82,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82
2023-02-18 08:00:00,82,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82
2023-02-18 09:00:00,82,66,41,20,17,33,58,79,82,66,41,20,17,33,58,79,82
2023-02-18 10:00:00,82,66,40,20,17,33,59,79,82,66,40,20,17,33,59,79,82
2023-02-18 11:00:00,82,66,40,20,17,33,59,79,82,66,40,20,17,33,59,79,82
2023-02-18 12:00:00,82,66,40,20,17,33,59,79,82,66,40,20,17,33,59,79,82
2023-02-18 13:00:00,81,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81
2023-02-18 14:00:00,81,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81
2023-02-18 15:00:00,81,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81
2023-02-18 16:00:00,81,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81
2023-02-18 17:00:00,81,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81
2023-02-18 18:00:00,81,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81
2023-02-18 19:00:00,81,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81
2023-02-18 20:00:00,81,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81
2023-02-18 21:00:00,81,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81
2023-02-18 22:00:00,81,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81
2023-02-18 23:00:00,81,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81
2023-02-19 00:00:00,81,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81
2023-02-19 01:00:00,81,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81
2023-02-19 02:00:00,81,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81
2023-02-19 03:00:00,81,64,39,19,18,35,60,80,81,64,39,19,18,35,60,80,81
2023-02-19 04:00:00,81,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81
2023-02-19 05:00:00,81,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81
2023-02-19 06:00:00,81,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81
2023-02-19 07:00:00,81,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81
2023-02-19 08:00:00,81,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81
2023-02-19 09:00:00,81,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81
2023-02-19 10:00:00,81,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81
2023-02-19 11:00:00,81,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81
2023-02-19 12:00:00,81,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81
2023-02-19 13:00:00,81,63,37,19,18,36,62,80,81,63,37,19,18,36,62,80,81
2023-02-19 14:00:00,81,63,37,19,18,36,62,80,81,63,37,19,18,36,62,80,81
2023-02-19 15:00:00,80,63,37,19,19,36,62,80,80,63,37,19,19,36,62,80,80
2023-02-19 16:00:00,80,63,37,19,19,36,62,80,80,63,37,19,19,36,62,80,80
2023-02-19 17:00:00,80,63,37,19,19,36,62,80,80,63,37,19,19,36,62,80,80
2023-02-19 18:00:00,80,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80
2023-02-19 19:00:00,80,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80
2023-02-19 20:00:00,80,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80
2023-02-19 21:00:00,80,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80
2023-02-19 22:00:00,80,62,36,19,19,37,63,80,80,62,36,19,19,37,63,80,80
2023-02-19 23:00:00,80,62,36,19,19,37,63,80,80,62,36,19,19,37,63,80,80
2023-02-20 00:00:00,80,62,36,19,19,37,63,80,80,62,36,19,19,37,63,80,80
2023-02-20 01:00:00,80,62,36,18,19,37,63,81,80,62,36,18,19,37,63,81,80
2023-02-20 02:00:00,80,62,36,18,19,37,63,81,80,62,36,18,19,37,63,81,80
2023-02-20 03:00:00,80,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80
2023-02-20 04:00:00,80,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80
2023-02-20 05:00:00,80,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80
2023-02-20 06:00:00,80,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80
2023-02-20 07:00:00,80,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80
2023-02-20 08:00:00,80,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80
2023-02-20 09:00:00,80,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80
2023-02-20 10:00:00,80,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80
2023-02-20 11:00:00,80,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80
2023-02-20 12:00:00,80,60,35,18,19,39,64,81,80,60,35,18,19,39,64,81,80
2023-02-20 13:00:00,79,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79
2023-02-20 14:00:00,79,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79
2023-02-20 15:00:00,79,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79
2023-02-20 16:00:00,79,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79
2023-02-20 17:00:00,79,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79
2023-02-20 18:00:00,79,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79
2023-02-20 19:00:00,79,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79
2023-02-20 20:00:00,79,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79
2023-02-20 21:00:00,79,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79
2023-02-20 22:00:00,79,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79
2023-02-20 23:00:00,79,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79
2023-02-21 00:00:00,79,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79
2023-02-21 01:00:00,79,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79
2023-02-21 02:00:00,79,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79
2023-02-21 03:00:00,79,59,33,17,20,40,66,82,79,59,33,17,20,40,66,82,79
2023-02-21 04:00:00,79,59,33,17,20,40,66,82,79,59,33,17,20,40,66,82,79
2023-02-21 05:00:00,79,59,33,17,20,40,66,82,79,59,33,17,20,40,66,82,79
2023-02-21 06:00:00,79,58,33,17,20,41,66,82,79,58,33,17,20,41,66,82,79
2023-02-21 07:00:00,78,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78
2023-02-21 08:00:00,78,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78
2023-02-21 09:00:00,78,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78
2023-02-21 10:00:00,78,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78
2023-02-21 11:00:00,78,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78
2023-02-21 12:00:00,78,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78
2023-02-21 13:00:00,78,58,32,17,21,41,67,82,78,58,32,17,21,41,67,82,78
2023-02-21 14:00:00,78,58,32,17,21,41,67,82,78,58,32,17,21,41,67,82,78
2023-02-21 15:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 16:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 17:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 18:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 19:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 20:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 21:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 22:00:00,78,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78
2023-02-21 23:00:00,78,57,31,17,21,42,68,82,78,57,31,17,21,42,68,82,78
2023-02-22 00:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 01:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 02:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 03:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 04:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 05:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 06:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 07:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 08:00:00,77,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77
2023-02-22 09:00:00,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77
2023-02-22 10:00:00,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77
2023-02-22 11:00:00,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77
2023-02-22 12:00:00,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77
2023-02-22 13:00:00,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77
2023-02-22 14:00:00,77,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77
2023-02-22 15:00:00,76,55,30,17,23,44,69,82,76,55,30,17,23,44,69,82,76
2023-02-22 16:00:00,76,55,30,17,23,44,69,82,76,55,30,17,23,44,69,82,76
2023-02-22 17:00:00,76,54,30,17,23,45,69,82,76,54,30,17,23,45,69,82,76
2023-02-22 18:00:00,76,54,30,17,23,45,69,82,76,54,30,17,23,45,69,82,76
2023-02-22 19:00:00,76,54,30,17,23,45,69,82,76,54,30,17,23,45,69,82,76
2023-02-22 20:00:00,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83,76
2023-02-22 21:00:00,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83,76
2023-02-22 22:00:00,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83,76
2023-02-22 23:00:00,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83,76
2023-02-23 00:00:00,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83,76
2023-02-23 01:00:00,76,54,29,16,23,45,70,83,76,54,29,16,23,45,70,83,76
2023-02-23 02:00:00,76,53,29,16,23,46,70,83,76,53,29,16,23,46,70,83,76
2023-02-23 03:00:00,76,53,29,16,23,46,70,83,76,53,29,16,23,46,70,83,76
2023-02-23 04:00:00,76,53,29,16,23,46,70,83,76,53,29,16,23,46,70,83,76
2023-02-23 05:00:00,75,53,29,16,24,46,70,83,75,53,29,16,24,46,70,83,75
2023-02-23 06:00:00,75,53,29,16,24,46,70,83,75,53,29,16,24,46,70,83,75
2023-02-23 07:00:00,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83,75
2023-02-23 08:00:00,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83,75
2023-02-23 09:00:00,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83,75
2023-02-23 10:00:00,75,53,28,16,24,46,71,83,75,53,28,16,24,46,71,83,75
2023-02-23 11:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 12:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 13:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 14:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 15:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 16:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 17:00:00,75,52,28,16,24,47,71,83,75,52,28,16,24,47,71,83,75
2023-02-23 18:00:00,74,52,27,16,25,47,72,83,74,52,27,16,25,47,72,83,74
2023-02-23 19:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-23 20:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-23 21:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-23 22:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-23 23:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-24 00:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-24 01:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-24 02:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-24 03:00:00,74,51,27,16,25,48,72,83,74,51,27,16,25,48,72,83,74
2023-02-24 04:00:00,74,50,27,16,25,49,72,83,74,50,27,16,25,49,72,83,74
2023-02-24 05:00:00,74,50,27,16,25,49,72,83,74,50,27,16,25,49,72,83,74
2023-02-24 06:00:00,74,50,26,16,25,49,73,83,74,50,26,16,25,49,73,83,74
2023-02-24 07:00:00,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83,73
2023-02-24 08:00:00,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83,73
2023-02-24 09:00:00,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83,73
2023-02-24 10:00:00,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83,73
2023-02-24 11:00:00,73,50,26,16,26,49,73,83,73,50,26,16,26,49,73,83,73
2023-02-24 12:00:00,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83,73
2023-02-24 13:00:00,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83,73
2023-02-24 14:00:00,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83,73
2023-02-24 15:00:00,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83,73
2023-02-24 16:00:00,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83,73
2023-02-24 17:00:00,73,49,26,16,26,50,73,83,73,49,26,16,26,50,73,83,73
2023-02-24 18:00:00,73,49,25,16,26,50,74,83,73,49,25,16,26,50,74,83,73
2023-02-24 19:00:00,72,49,25,16,27,50,74,83,72,49,25,16,27,50,74,83,72
2023-02-24 20:00:00,72,49,25,16,27,50,74,83,72,49,25,16,27,50,74,83,72
2023-02-24 21:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-24 22:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-24 23:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 00:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 01:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 02:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 03:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 04:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 05:00:00,72,48,25,16,27,51,74,83,72,48,25,16,27,51,74,83,72
2023-02-25 06:00:00,72,47,24,16,27,52,75,83,72,47,24,16,27,52,75,83,72
2023-02-25 07:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
2023-02-25 08:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
2023-02-25 09:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
2023-02-25 10:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
